id,label
304973,2
303087,3
303507,3
302161,2
300911,3
304619,2
304007,3
302651,3
300160,1
300509,1
300366,3
302874,3
302683,1
302771,2
303201,2
300572,1
300723,1
304659,1
303563,2
304433,3
302763,1
303868,3
304771,1
300530,1
304095,2
304454,2
303630,2
304945,1
301480,3
301688,2
301372,2
304265,2
304499,1
300595,1
301332,1
302637,3
300628,2
304298,3
304497,2
304112,1
303718,1
301494,3
304292,1
301605,1
302379,1
301003,1
301856,3
302581,1
304867,2
304478,1
302117,3
304649,1
304139,2
301974,1
300584,1
304217,3
303882,1
300350,2
302506,2
303995,2
304660,2
300342,1
303318,3
303476,2
301011,1
302965,2
303658,1
302947,1
302533,2
300783,1
302512,1
303267,1
304663,3
302440,1
304108,2
303972,2
304784,3
301785,3
302422,1
303226,2
301575,1
302911,3
304781,1
303360,1
303137,1
302966,1
304099,1
304037,2
302125,1
300582,1
302540,3
303122,2
302259,1
304954,1
302430,2
302040,3
304652,2
301896,2
300969,2
300268,1
301126,1
304323,3
304405,1
300047,2
302801,1
302536,1
301628,2
303796,2
301958,2
302547,2
302860,3
304613,2
300036,1
300858,2
304553,1
304916,2
304890,2
304786,3
304150,1
303402,3
301979,2
303584,2
304142,3
301000,2
302108,3
303475,1
300453,2
301745,3
300199,2
304459,1
300638,1
302061,2
304124,2
302072,2
301874,2
300328,3
303050,1
303737,1
300579,3
304097,1
301696,1
303781,3
303838,1
301568,3
300143,1
301094,1
301339,1
302735,1
304213,2
303670,3
302789,2
303590,1
303547,3
300104,1
303759,2
304360,2
302498,2
300891,2
301412,2
304401,1
303067,3
303720,1
300433,1
301685,2
304647,3
304014,1
301936,2
300129,3
301919,1
302159,2
300581,2
301945,2
300091,1
302213,2
300614,2
302607,2
304550,3
302578,3
300757,1
304811,2
302157,3
303222,2
300838,3
304284,2
300022,1
303478,2
302691,2
301841,1
303970,2
304965,2
300266,3
303053,1
300338,3
303184,1
304523,1
302530,3
301983,1
302772,2
303245,1
300557,2
301867,1
303558,1
304590,3
302010,2
303951,3
301809,2
302454,1
304979,1
304919,1
300024,2
304251,3
303456,3
304333,1
302661,1
302694,1
304980,1
303693,1
303992,3
302084,2
302889,1
300226,1
302704,1
302242,3
301598,3
301246,3
300680,1
304460,1
301676,3
304689,2
304598,2
302464,3
302800,2
303397,2
304278,3
303936,2
302865,3
300685,1
303927,1
301036,2
301121,1
300321,2
301604,2
304866,1
304473,3
304540,3
301413,1
301239,1
303573,3
304684,2
303556,2
303579,1
304790,1
301631,2
303879,2
302413,1
301709,1
302611,2
303871,1
302759,3
300854,3
303435,3
303350,1
303644,3
304903,3
300768,1
301918,3
303354,1
300665,1
303987,1
300078,2
304926,3
304194,3
301032,1
302186,2
303356,2
304395,3
301687,2
300807,1
304554,1
301625,2
303465,2
304183,2
300497,2
304505,1
302334,1
304448,2
304709,2
300486,2
301296,1
301162,1
302414,1
302834,1
302141,2
304912,1
300148,1
303529,1
301931,1
303998,1
303825,1
304185,1
301473,2
300135,3
303398,1
303363,1
300613,3
303730,1
301516,2
302923,3
304218,3
304622,2
301341,1
303961,3
300730,1
301723,2
302291,1
304463,2
300980,1
302349,2
300735,1
303537,1
302313,2
302554,1
300910,1
304941,2
303219,2
304715,1
303837,1
304871,3
301787,1
304408,3
301857,3
300165,2
300652,3
304398,3
302189,2
304985,3
301026,1
300095,2
301456,1
304087,1
302864,1
300276,3
303333,2
300961,2
303659,1
300970,1
300828,2
302323,3
303049,3
303070,1
301982,3
302961,1
304910,2
304032,1
301171,1
304798,1
301904,3
300432,2
302096,1
301365,2
303001,1
300306,3
300093,1
300042,1
301290,2
302816,2
302609,1
303275,2
304035,1
302886,1
300412,3
300793,1
302585,1
303153,1
301206,3
302247,1
301715,3
304830,1
300705,2
303701,1
300061,3
300532,2
303433,2
301644,3
301756,1
303805,1
303687,3
301264,1
301600,1
304810,3
304374,3
301111,1
304800,1
302909,1
303169,2
304861,2
302584,2
302669,3
300083,2
304560,2
304520,3
303179,1
303620,2
301989,2
304853,3
300977,2
303991,2
301485,3
302768,1
300476,3
300271,2
300281,1
304596,2
303378,2
301611,1
303981,1
301791,1
301346,2
304141,1
301759,1
303735,1
304291,2
303568,2
304618,2
302134,2
303100,3
301930,2
304403,3
304561,1
302569,1
302792,2
303326,2
303881,2
303066,1
301572,2
304155,3
303609,2
304223,2
304948,3
301934,2
304735,2
302226,2
302158,1
301520,1
300086,1
304624,1
301020,1
304889,1
304257,2
301550,1
300027,2
301265,3
301179,1
302905,1
304536,1
303578,1
302718,1
301499,1
302420,3
303415,2
304571,3
302884,1
304996,1
301522,3
303189,1
300156,3
303872,3
304824,1
304175,2
302410,3
304745,1
304000,1
303365,2
300733,3
300150,2
302354,3
301108,3
300982,2
302848,1
300571,2
301961,1
304330,2
303748,1
302074,3
301808,2
301025,1
302077,1
300676,2
301157,3
301601,1
301027,1
300399,3
301275,3
303755,3
301801,2
303813,1
300031,1
301602,1
300303,2
303853,1
304366,3
304315,2
302235,2
303119,2
301661,2
300262,2
304225,3
301043,3
300255,2
304775,3
304949,2
301203,1
304588,3
303802,3
304674,2
302367,1
303195,3
302140,1
300689,1
304645,1
304041,1
303294,1
300747,2
300691,1
304717,1
300080,2
300122,1
300896,3
304874,1
301035,2
304518,3
304847,3
300972,2
302588,3
302442,2
303034,1
301124,1
303747,3
302566,2
300553,3
300848,3
301616,3
302047,1
300427,2
304346,2
302700,2
301381,2
301302,3
304529,1
303631,1
303898,3
300874,2
303019,2
303083,1
300332,2
302778,3
301597,1
303774,3
303230,2
303242,2
301008,1
304283,3
301906,1
301310,3
302954,1
304573,1
301212,1
303649,1
300318,1
300205,1
304887,1
303524,2
301962,1
303450,1
300547,1
303093,3
300935,1
300899,2
303482,2
301110,1
304785,3
304241,2
303576,1
301769,1
304942,1
301900,3
304977,2
304174,3
304819,2
302305,2
304731,1
301810,2
300521,1
303661,3
303600,2
303575,1
304327,2
300438,2
300695,1
300478,3
302959,1
302602,3
301690,2
302492,1
303305,3
300487,3
301760,3
300147,3
304688,2
303322,1
304109,3
302258,1
302917,2
304676,2
302338,2
302599,1
301217,1
304809,1
303551,2
301303,2
302182,1
304677,2
304084,1
301063,3
303553,3
300239,2
302330,2
303444,3
303775,1
302939,1
301797,1
302720,2
303401,3
302014,2
301738,1
300051,2
300865,2
302757,2
302373,1
303821,1
304146,1
300844,2
302434,3
300190,3
300390,2
304662,3
300443,2
303594,2
303516,3
301467,1
300092,1
304439,2
300684,1
301371,1
300369,2
302320,2
303181,3
301764,3
300957,2
300984,3
300336,2
301913,2
300118,2
302329,2
302249,2
302654,1
300351,1
301667,1
302891,1
301535,1
303104,3
303944,3
304164,3
304509,1
304930,1
300312,3
301578,1
303994,1
304158,1
301342,2
302983,1
304803,2
303291,2
304393,2
301329,2
304562,1
304835,3
303816,1
300347,1
303074,3
302797,2
300876,3
303486,3
302643,2
301202,1
304224,3
302484,1
304271,3
302725,3
303282,3
303414,2
301511,2
304409,1
302686,1
302724,2
301859,3
303533,3
302616,1
300834,3
302293,2
304776,1
300574,1
301378,3
300313,1
302424,1
300489,3
301564,2
300470,3
302655,3
302190,1
302632,2
303703,1
302075,1
302580,2
301735,3
303409,1
303492,1
304076,2
300372,1
303330,2
304216,3
303225,2
301889,2
300624,1
302914,1
300077,1
300702,2
301237,1
300358,2
300493,3
303063,3
301137,3
300791,3
303662,1
302097,1
303270,1
300386,1
303038,1
302487,1
302127,2
300110,1
302248,2
304228,2
302713,3
300925,2
304022,2
300279,2
301281,2
301517,3
300772,2
300681,3
300179,1
304617,1
300059,2
301391,1
304766,1
303985,2
304976,3
304695,2
304850,2
300418,2
304266,2
301768,1
300258,2
302436,3
301659,1
300112,2
301001,2
302447,1
300937,1
301884,1
303873,1
303803,1
302721,2
302191,1
301427,2
304563,1
304474,2
302587,3
301330,2
303521,3
304595,1
300442,1
300600,1
303355,3
302469,1
300558,2
300428,1
302439,1
304435,3
303520,2
300026,2
301914,1
301169,2
301428,3
300693,3
300248,3
304253,3
304704,3
300162,2
303422,3
302236,2
302433,2
304210,1
303827,1
303950,1
302711,3
304548,1
303281,1
302448,3
300656,1
301224,1
302685,1
303915,2
304445,2
300549,2
303930,3
304984,2
302372,2
302833,2
300290,1
301151,2
300753,2
304490,1
303790,2
302322,1
302769,3
302315,1
300496,2
300829,2
302519,2
304569,1
302408,2
302452,1
303689,1
300816,2
303193,2
301100,1
304836,2
303570,1
303295,1
302360,3
301145,3
301447,2
302753,2
301726,1
304258,3
300340,1
303471,1
301757,2
300341,1
302972,2
303185,1
302739,1
300014,2
303712,1
300645,1
301872,1
300792,2
302678,3
300142,1
304051,2
302526,2
301419,2
301622,2
303603,2
304724,2
302471,2
302325,3
304336,1
303505,2
302459,3
300085,3
303500,1
304673,2
303681,1
302532,3
303941,1
303857,2
302997,3
302901,2
301497,1
301445,1
304181,1
302444,1
300166,2
303993,3
304226,3
303259,2
303902,1
303484,2
303255,1
302066,1
300683,3
302680,3
301782,2
304229,1
302791,1
303335,1
300376,1
301013,2
300646,1
304461,1
303731,1
304650,3
300479,2
302823,1
304960,1
304204,1
302699,1
302081,2
302948,1
300843,1
303273,2
302177,3
300105,1
304551,1
300293,3
300224,3
302726,3
302928,1
302427,3
304348,3
302453,1
300686,1
301850,3
300775,2
304373,1
302310,1
304320,3
301377,2
301655,1
302932,2
304196,1
304074,2
303751,1
301559,3
303585,2
303829,2
300417,1
303092,2
301230,2
303699,1
301820,3
303162,3
304077,2
304601,1
304774,2
300556,3
304702,2
304990,2
304162,2
302817,3
302668,3
301619,1
303263,2
300041,3
300845,2
302900,1
301370,3
301402,1
302451,3
304008,2
303851,1
304997,3
302421,1
302246,2
303353,2
302176,1
302052,2
301747,2
301668,2
300475,1
302811,1
301666,1
304376,3
304050,1
303412,3
303393,2
300473,3
302849,1
301546,2
304167,1
300647,3
302719,2
304438,3
304581,1
302449,3
301078,2
303820,2
301437,2
304671,2
300926,2
302071,2
301272,2
303303,1
303810,1
300619,2
302893,1
302895,3
301475,1
303408,2
304189,3
302615,3
303538,3
302545,1
300821,2
304443,1
302110,3
300050,1
304179,1
303276,2
303496,2
303298,1
300153,2
301915,2
302083,3
302662,1
304869,1
302953,3
303182,3
302820,1
300218,1
304212,2
301886,3
302904,2
301728,1
300905,2
303391,1
301134,2
303224,2
301854,1
300994,1
301252,2
301571,3
303791,1
303891,2
301714,1
302582,2
304488,1
301269,2
300710,1
303056,3
304138,2
304543,2
303432,2
301544,1
300750,1
302896,2
303086,1
300452,3
304431,2
300540,3
302620,3
300773,2
303474,3
304857,3
302022,3
301220,2
301834,2
302314,2
302500,3
300548,2
302839,1
300191,2
301385,2
302046,1
303170,1
301694,1
304358,3
300397,1
302054,2
304163,1
302380,1
300238,3
301058,3
302708,3
304434,2
300425,2
301021,3
302145,1
304681,1
301388,2
302260,2
300045,1
301829,3
301392,1
304094,1
303776,1
300089,2
302018,1
300449,3
304421,1
301398,1
302912,1
302059,2
304691,2
303301,2
301639,1
300345,1
304703,2
300385,3
302982,2
303204,1
304758,2
302479,2
301557,1
301016,1
301294,2
300447,1
303646,1
304449,1
304783,3
301703,2
303779,3
302499,1
303403,1
303342,1
304909,1
304963,2
300159,2
301746,1
302690,3
303847,2
301953,2
304471,1
302432,1
303108,2
302539,2
300405,2
304753,2
304440,1
302133,2
301775,1
304566,2
304245,2
301236,2
302135,1
300202,2
300002,3
304627,2
301390,3
302253,2
301109,3
300209,1
303593,2
303210,1
301903,1
301164,3
302876,1
303047,1
303738,2
304389,2
301197,3
304822,2
300575,2
304168,1
304940,1
303308,1
300398,2
300731,1
301591,1
301842,1
302835,2
304604,3
301122,3
303094,2
300894,1
304259,3
304599,3
304577,3
301789,2
302417,3
302033,2
304325,1
302665,3
302978,2
301892,2
302741,2
303722,1
303613,2
301621,2
300285,1
301022,1
300742,2
303543,2
304090,1
300799,1
302015,1
301166,3
302688,1
304371,2
304991,1
302935,1
304971,2
302455,1
300989,2
303349,1
302113,2
300777,1
304187,2
300538,2
301529,2
300895,1
302779,2
302269,2
304770,2
301187,1
300455,2
300039,2
300554,1
302481,2
302416,3
300127,1
302872,3
304043,3
302765,2
300855,2
301505,2
304513,2
300173,1
304654,1
302348,2
301218,3
302056,2
300607,2
301498,1
304828,1
304951,2
303980,1
303423,1
300471,3
300316,2
301898,1
304236,2
302679,3
300065,2
304908,1
302598,1
303911,1
300361,1
301189,3
300035,2
302303,1
300764,3
300081,1
303856,1
303425,1
303437,2
303265,3
304533,2
301733,1
300974,1
304901,2
304415,1
302483,1
303399,3
304432,2
302199,1
300885,1
303345,2
302548,1
304352,1
304602,1
301155,1
301097,2
304823,1
304475,2
300906,2
303696,1
301506,3
302555,1
300728,1
301969,2
301488,3
300409,1
300734,1
303467,2
301389,3
300315,1
300149,1
303163,1
300682,1
301289,1
303221,1
301824,2
301374,1
301763,3
300880,3
302462,1
303310,3
304856,2
303304,3
302194,2
301432,3
301876,3
300288,1
301479,2
302755,1
302173,2
302740,1
301640,2
300437,2
304739,2
301542,1
302472,2
301922,2
304247,1
300706,2
303665,2
300871,2
302124,2
303258,1
300818,1
302290,3
304498,3
300879,1
300967,1
301345,1
302493,1
302888,1
304616,1
304005,1
300663,2
302938,3
301968,1
300804,3
304154,1
300868,3
302684,1
303826,2
302393,1
300119,1
301147,1
300072,2
303583,1
303599,2
304767,3
300480,1
303325,1
303229,1
301837,1
303789,2
301626,1
302572,2
300015,3
303565,1
304843,1
302272,1
300709,1
300181,2
300527,1
304324,3
304425,3
304357,2
304203,3
300411,1
300749,3
303288,2
304712,1
304516,1
302784,2
300317,2
302132,1
302263,2
302843,2
303239,2
303721,3
303831,1
303862,1
302232,3
303144,1
301309,3
302842,3
300678,2
304180,1
300666,2
304317,2
302267,1
300717,1
302193,2
302577,1
303770,3
302063,1
301195,2
300643,1
300309,1
303383,2
301132,2
303786,1
304030,3
301673,3
304535,1
300431,2
302977,3
303314,3
300616,1
302180,3
300494,3
300545,2
303020,3
302163,3
302443,1
302297,1
302412,3
302262,2
300003,1
302398,3
304378,2
301425,1
300518,2
300657,3
302638,2
302634,3
303884,3
300201,2
302673,2
300363,1
303436,1
302062,2
300930,2
300196,1
304356,1
303870,1
304514,2
300898,1
304833,3
300916,1
303933,1
303293,2
304594,1
300103,2
300831,2
303166,3
303240,1
303794,1
301066,1
300529,1
302516,1
302228,1
304522,2
304370,1
302463,2
303666,2
300111,2
301040,3
300839,3
300121,1
301227,3
302600,3
300765,1
301190,3
302082,1
303869,3
300637,3
300280,1
303449,3
304193,3
301362,1
300699,3
302011,3
303908,2
302222,1
301323,1
302312,3
302383,1
301347,2
300175,2
303152,2
300932,3
302309,2
303420,1
303695,1
304177,3
302030,2
302208,1
303470,3
304065,1
304040,1
300893,3
304062,3
301708,2
303279,3
300921,1
301426,2
302596,3
301442,2
300722,3
302790,2
300959,3
303126,3
304813,2
301719,2
302036,1
304135,2
300837,1
300587,2
302375,1
300897,3
303280,2
302808,1
300451,2
304397,3
300589,1
300131,2
302187,1
300956,1
304953,3
304309,1
301501,1
304641,1
301610,3
300780,1
301112,3
303072,3
304698,1
300716,2
300578,1
300284,1
301184,3
301987,1
303711,1
300012,2
301248,1
304334,2
303205,1
300517,3
304192,1
301614,1
304296,3
304718,2
300440,1
300701,3
301386,2
301897,2
301653,3
302007,2
302027,1
303945,1
301570,1
304350,2
304407,3
302639,3
301942,1
304917,3
300499,1
303359,3
302660,3
300738,2
303004,2
300046,1
303534,3
302591,3
300076,3
303508,3
302146,3
304326,2
303746,2
300307,3
302991,2
304777,3
301129,1
304744,1
303209,1
300254,2
301018,1
303623,1
303033,1
301618,1
302115,2
302392,1
303123,1
300006,2
300235,1
301319,2
302623,2
300973,1
302764,3
300466,2
304858,3
304937,1
302562,2
302894,2
300060,3
301504,2
301056,3
303717,1
303289,1
303679,2
301069,2
300302,3
304892,1
303771,3
300639,3
300552,2
300996,2
303438,2
304993,1
303466,1
301406,3
300069,2
301170,2
303677,3
303324,1
303956,1
304848,3
300826,2
304027,1
304653,1
303419,1
302280,1
304839,2
303549,1
304466,2
300892,1
300524,2
302594,1
302674,1
303895,1
303548,3
301031,1
300174,3
302120,1
303734,1
300265,1
300013,1
302394,1
301754,2
304729,1
301125,2
301537,3
302592,2
300325,3
301295,3
301843,1
303876,1
304123,2
303924,1
302438,2
300381,3
302942,2
300168,1
300979,2
301410,1
304417,3
300300,2
303421,3
301749,1
303806,2
300864,2
303497,1
303641,2
301106,2
301321,3
304299,3
303118,3
301580,1
300593,1
300467,3
300219,3
303997,1
301750,2
301101,1
303302,3
300138,1
301909,2
302377,3
302907,1
302777,3
301270,3
302243,1
304812,1
304880,2
301596,1
301251,1
304633,1
301792,2
304544,3
300461,3
301849,1
302657,1
302123,2
304053,1
303323,2
300186,3
300640,2
302752,3
303352,3
303130,3
300189,2
301174,2
300134,1
300430,1
304368,1
303319,3
300802,1
301776,3
303973,3
300243,2
303772,3
303227,1
300244,2
302524,2
300627,3
304119,3
303939,2
300805,1
302395,3
300873,2
300998,2
301042,2
304582,3
301160,2
304609,3
304923,2
304706,3
302319,1
300704,1
301299,2
300444,2
304896,2
304128,1
303569,1
300380,1
304578,1
301207,1
304806,3
300454,1
302550,2
303622,1
301646,1
302534,1
301873,3
300446,3
304778,1
301146,3
304761,1
303096,1
303714,3
304230,3
302205,2
302239,1
300523,2
304593,3
302773,1
304958,2
303079,3
304524,3
303804,2
302941,1
304304,1
300481,3
300240,1
304322,1
304716,2
303328,2
303493,1
301508,1
302621,1
301926,3
302254,1
303341,2
302009,1
303952,2
301899,1
302150,2
304361,1
301638,3
303605,3
301407,1
304377,1
301409,2
303297,1
300724,1
304033,1
304281,1
303142,3
304125,3
304160,2
303988,1
304293,2
301543,1
303889,2
303921,2
300263,3
303178,2
302552,1
304344,3
304134,1
301430,1
302192,2
304347,1
304107,1
304603,1
304683,1
300037,2
304920,2
300301,1
304956,1
302016,3
303188,1
302068,1
302406,3
303897,3
302838,2
302037,1
304486,2
303651,1
304287,1
304314,1
300287,3
303458,3
304527,3
304610,2
300966,1
301394,3
303780,3
303157,2
300132,1
302386,3
300904,3
304070,3
304464,1
301796,3
300668,1
302837,2
303060,2
303124,2
300423,2
301353,3
300484,3
301623,2
301086,1
301721,2
301524,1
303358,1
302968,2
304244,2
301832,1
303023,3
301814,1
301679,3
302950,1
300597,2
302399,1
301518,1
303814,1
301693,3
301541,2
303750,1
302478,3
304635,2
302094,3
302149,1
301233,1
304171,2
301966,3
301825,1
300457,2
303300,3
303015,2
302428,3
302565,2
303544,1
300953,1
300502,1
304757,1
300393,2
304722,1
303690,1
301139,3
300615,3
300407,1
300469,2
303702,2
300272,2
301663,1
304957,1
301277,3
303637,3
302610,3
300875,3
302023,1
301950,3
300200,3
302264,1
302277,1
302964,1
301300,2
304115,2
300903,3
304111,2
300360,2
300506,1
300101,1
304252,3
300630,2
304966,2
303039,3
303136,2
303983,2
302270,2
304875,3
303238,2
301382,2
300890,1
302282,1
300795,1
300025,2
301992,3
303736,2
300152,2
300809,2
301734,3
302257,3
302544,2
300490,2
302897,2
303246,2
301298,2
303127,3
301632,2
300767,3
303177,2
300511,1
300918,3
300459,2
303244,1
304243,1
303710,3
301581,1
304780,3
301732,3
300367,3
303527,1
303706,1
300464,1
301280,2
304078,3
304413,1
303106,2
301587,1
302437,1
301144,1
303249,3
301005,2
301424,1
302470,1
304120,3
300623,2
301951,2
301911,1
300227,1
301944,2
301439,2
303150,3
301807,2
303684,2
304552,2
303260,1
301064,1
304657,3
302698,1
303601,1
302276,3
303705,3
302958,3
300907,1
303845,1
304737,1
303767,1
300401,1
304567,2
304148,2
304844,1
302836,3
301893,2
301742,1
302993,1
302826,2
301613,1
300732,1
302676,3
304129,2
300923,2
304721,3
301835,1
301766,3
303577,3
303531,1
304441,1
300252,1
300946,2
302635,2
300943,3
302172,1
303893,1
303559,3
302196,1
300696,1
300626,1
304118,1
303186,3
302830,2
302627,1
301142,3
303664,1
302531,1
302311,1
301891,1
304623,2
301830,2
303452,2
303843,2
304364,1
300230,3
304063,2
304640,2
303389,1
303213,1
302111,1
303540,1
301712,3
300193,3
300635,1
301730,2
301007,1
301547,1
303112,2
300936,1
301241,2
304625,3
301472,3
300184,2
300500,3
303907,1
300402,3
302960,1
300781,1
304802,3
301376,2
304827,1
300900,1
300824,2
304549,2
302819,3
303765,3
302102,1
300673,1
300726,3
302906,2
301198,3
301023,3
301952,2
301096,2
303890,1
301649,1
302642,3
301771,1
302787,2
300054,2
304881,2
302731,3
301158,1
301532,3
300125,3
303434,3
304121,3
304369,2
302744,1
302374,2
300878,1
301627,1
304675,1
304884,1
301454,1
302031,1
303197,1
301117,2
302468,2
302560,3
301188,2
303344,2
303905,3
304607,1
301030,2
300379,3
302976,2
303395,1
301219,1
300249,3
303005,2
301921,3
303848,2
302804,1
300958,1
304342,3
304428,3
303051,1
303550,3
303515,3
300951,2
301113,2
302568,3
300448,1
300491,1
303424,2
304235,1
303158,2
304462,3
300934,1
300264,1
302951,2
303916,3
303250,2
303405,1
301780,2
302060,2
300754,1
302705,2
302963,1
300612,3
300109,2
303974,3
301500,3
303519,3
303216,2
304849,1
300986,2
303846,2
300096,1
303989,3
302118,1
301359,2
302652,1
302946,2
301089,1
300237,3
304399,1
303098,3
301574,2
302337,1
301748,3
303477,2
303483,1
304367,2
304592,2
300577,2
303105,1
302020,3
300066,3
301136,3
301695,3
302831,3
303041,2
301818,1
302745,1
304387,1
303657,1
302369,3
302518,3
300355,3
303159,2
302863,1
304232,2
302734,2
301853,2
302969,1
300053,3
302648,3
302659,1
303388,1
301964,1
303392,1
303552,3
301364,1
302628,2
301344,3
302595,3
303430,1
304427,2
304986,2
303362,1
300292,2
304865,1
304311,1
304586,1
301373,1
301773,3
304852,2
304895,1
302689,1
